0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2025-11-04|Fraulein|Run|175,2025-11-04,2025-11-04,Run,7.02,00:08:54,175,164,0,,,Fraulein,01:02:30,Run,aonG_pwxRLdAH`@BPEH_Bj@mChAgA\QNGN@Bj@L`AXn@XlBf@n@Tp@Pz@NxAd@l@Vd@Jj@RJANi@AOQMsAa@C?eA_@UEo@WIEo@q@k@s@Sa@Uu@OUAK|@e@B@RXTp@LVd@l@\^j@ZxAl@nA\TBV_@F]^oCTkANaBPaACSGAk@H[LyCt@e@P_ARm@Rc@DQ@MCMMMYGm@Qs@[sCAc@Hc@AOi@IMIWEq@WKMAMZs@Zg@DMX_@Xq@\e@P]hAiAd@]p@c@b@]z@YrAu@VUd@YHCR?h@l@`@l@DLvAlBPZAD}E~AM?MIYe@K@WJe@b@MDMAKKi@}@m@w@OOK@WNk@p@BFLP^^r@fAHBJ?XMb@ER?NBZNTRZh@Ln@GPOLKB_@Ii@_@AKHKv@WBKMUQOOGc@CkATg@NYRSVSl@o@dCCv@VxAHrAVtBJFJAt@UTKVEVMf@IHE^E\Mn@Mx@WXE`@KZ@HRC`@IX]jCK\Gz@Kd@OrAIPIDI?g@M]?eBm@cAc@YSKSY[[u@Qq@OA[LUFIFCDx@jBr@v@`@l@JH^Nf@N^PdCn@LHB^K\GH]Iy@]aA[aAU_@MYEWKeD{@WMmA[m@Wa@IIMBMd@U|CiAd@UN?RXDLPV\v@n@p@j@p@l@Xt@RvBp@VDNAHQD]?QEGwAg@y@U]GOG_Ao@k@w@DBl@r@f@^ZPl@PJD@CQA[I_@WMCMGSMSSe@m@[u@EUFP`A`BLJB?YQYYU_@[cAEW[gCEGAOCEE@,00:06:06,186,27.1
2025-11-04|Scott|Rest|0,2025-11-05,2025-11-04,Rest,,,0,,0,,"rest tuesday, puyat na puyat ako kagabi. pero ng yoga naman tayo.",Scott,00:00:00,Rest,,0,0,0
2025-11-04|Scott|Yoga|63,2025-11-04,2025-11-04,Yoga,0,00:00:00,63,0,1,,,Scott,00:52:00,Yoga,,,84,0
2025-11-05|Chona|Run|159,2025-11-05,2025-11-05,Run,10.03,00:07:47,159,166,0,,,Chona,01:18:06,Run,a`yF}h{xRF[AMGIwAu@WS]MeC{AgAk@s@YYCKEi@o@w@w@YQQQKE_@]gBcAi@Uq@QQIGG_@GeAc@YCgAUM?KGq@a@KU{@i@Yq@UOCG?aAFOJk@Bs@N_@R{@FMJ_@JODa@NYLiAR{@@m@PaAHW|@sAN[B[Eu@?]Bc@Ji@Ti@d@q@v@y@Ha@?a@FUAMJWPYRS`@[Xe@Pi@@_@BYNe@NQN_@R[LYhAiB~AuBj@}@XYNYVUVi@RUTOn@KXOTCTG\DPIt@e@Ni@j@s@EGNIR]KZDHD?u@@Cc@EEMAOIc@e@kGiJYk@USI?YNq@f@a@Lg@VUTO`@]h@y@t@QPU`@cAbAcAv@m@j@c@XoDlCgAp@OLe@TmAx@cAh@_B~@qBbAq@VcAh@{D~A{Aj@aAZyBv@sFzAiATg@Na@Fq@RsCh@Q?SEUBG@GJQH}@VqALi@Jm@Bq@Jq@Ba@C{@BWAc@?sAISE?A\AtANd@Gz@Bd@AnAE`AIPCb@MP?x@KTIZEf@WTCTBb@MxCi@p@Qx@OpBk@l@MbA[XGhAa@dAWj@SjAg@pAa@d@Wz@[nAk@t@WVQ|C_Bj@_@l@Ud@]rEoCtA_Ab@a@h@[XWh@]xAsAZSp@u@PMNYZ[bAaATm@\a@VQl@UPKBGZQXIN@JBNJJLj@~@vAlBvBdD|@vANNAHHT`@FJA@@AHGCA@@BQNWf@Kd@[V[Li@@UJ[DSJs@LIBMLQTK\iAtAe@t@{B|CoBjDOb@G\Cd@Sr@QZ[ZYTWh@ER@h@CN{AvBKJQTIn@At@Bt@Cf@I\s@t@]n@KZQfB_@hBEPW`@CNQj@?LWj@ETCn@?B@CAj@AHI@GJGV@lABHJFDNNNPZV\f@`@\Nh@LN?j@LH?~@Rl@Xf@Nj@^jB|@dBlAd@VX\^Z`@f@LHbAV\Hl@b@x@^XTlAp@f@^LBbBz@HL?J[l@,00:03:30,188,6
2025-11-05|Fraulein|Run|178,2025-11-05,2025-11-05,Run,7.02,00:08:44,178,166,0,,,Fraulein,01:01:23,Run,{nnGqowxRHr@ANDl@EBOBoAh@]JUJgCdAOBWN?LJF~Ad@NHlAZ\LVDbA\^FZPj@Lp@TP@hAb@p@RLFN@HMJi@IOk@Qa@KgAa@i@Go@Q}@iAQK]i@Qe@]s@EK?GFGf@S^IJJNf@h@bATX^Z`Af@dA\HFl@Rh@N@HCZI^GDI?oC}@e@Iq@UQIYa@e@e@EMKEU_@Ma@c@{@DIl@WTU?IMm@OiBc@iD?SJi@EKSC[KYEOGc@IMIEOBMh@cAXc@t@_Bj@}@lAgAfBiANEN?XTn@v@HPRRv@lAHFVCn@WLCFK?KEI}@aAo@cAc@m@EMHQf@UXQJGJ?JBbBnBLZx@dABLMJOFgA\M?k@m@uBsCOMWF[N_@TCHj@r@HRn@~@ANGJi@\GJKBMAUSU_@]a@i@w@IAOHi@j@KF?Jn@p@x@fALBn@O^AN@h@V^j@N^@LAPSVODi@OYUCK@CLMf@OLI?KEK[WOEi@AwBf@_@\GJW~@Qv@Qd@Ir@BZRfA?PFt@d@vDDX\v@b@p@j@b@j@\l@VrA`@f@XBD@NATI^IJKCaA]_D}@MGKIo@y@k@g@m@_BWQKBm@VKB{@b@k@N}@^KH@JhBf@zAb@f@TN@ZL|A`@pDhA|A`@HGJm@?ODIBUV}@Hg@FY@Oj@kDNgALg@H_A?SGIG@q@RcDt@QLSB_@JWDo@RMBw@RIF?JHZVt@Vf@TXb@\`@RZJ\PdBb@NH?FEDk@Mw@YcAW]Qi@_@a@e@[g@Sc@Su@G@CJq@Za@LKCHI|@Yb@UEg@Os@C_@,00:06:40,187,13.1
2025-11-05|Scott|WeightTraining|102,2025-11-05,2025-11-05,WeightTraining,0,00:00:00,102,0,6,,"tamad buhat, feeling ko kaya ko pa isagad kaso mejo sensitive ako sa pain",Scott,00:59:57,WeightTraining,,,135,0
2025-11-05|Scott|Yoga|71,2025-11-05,2025-11-05,Yoga,0,00:00:00,71,0,1,,,Scott,00:31:54,Yoga,,,100,0
2025-11-06|Aiza|Run|130,2025-11-06,2025-11-06,Run,7.03,00:06:39,130,0,0,,,Aiza,00:46:49,Run,uaoG{nwxRwA|CCRSVg@bAo@fAc@p@Wx@UZUh@QXc@\kA`Be@hA_B~C_@p@{A~Bk@t@sCnCc@Zg@b@_@XmAj@gAn@k@T}@\k@V}DjA_BXoDd@mDXe@HaADW?UI[GyBQKGJIlAB`@Dd@A?EICy@Kk@C_@Ge@CmAO{A[e@E]G]Eq@S_Ae@UAe@HUCaA_@o@SiAY_AK_@]OGoACWEu@[s@a@EKCe@Qk@EUKwBHMHCl@Af@GNBHX@EI_@IOCRKHi@Fc@@SAEECEAMB{@Cg@c@kAOy@Uu@o@wAk@{@KAGBEV?GENCEDCGBBA?ENa@G[Dq@?MO[CU@GNEd@a@HEhCs@HI@CCAGBETcCp@m@^e@AULMBIA[GIBEJ?PJj@?XBNWPE?MMIOQR@LXVDLAHQVO`@AJBj@Gr@EVKTa@b@}@^SXIDa@AWDm@Ay@HYCkAi@i@Oe@UkAWc@Wi@MwAi@o@[cC_Ay@_@[Km@c@s@WGKIEiAg@y@Ss@WUMgBg@m@IgAm@}DsAg@M[Qc@KkCQsFK_@GMGI@QDY?MEOKWHOBk@CiABgBM[KKDa@Be@MgAGoDAMAGI@MJM?JJa@FIHEH@ZLPBz@QP?\Jd@b@H@DC@]CMGOSU[IO?o@FO?OC[SE?EFOh@?HBF\HR@HCVS`@Ap@VZZB@DCGq@]i@[EeANKAKGAG@UGQ@MDALB_@SCBG^GRi@fA[x@DC,00:03:16,145,116.8
2025-11-06|Chona|Run|147,2025-11-06,2025-11-06,Run,5.01,00:07:37,147,166,0,,,Chona,00:38:10,Run,ejvGk|mxRq@IaAUsBWy@E[BWMKMCDCC]MQAQ@UO{@Kw@W]Cq@K]AYIa@A]EK@o@IU?GGKUMG?@?CcEg@oB]{Ca@YMo@Ag@BSDME]HMCEGMk@Zq@AWBQGWBQAOSMEKGYBKAKWe@@[Kg@[SUGMOSq@OaAQ}F?_BGyBMiB@q@CkA?}@CWMOEU@c@HMPg@A]Do@Kk@EeAIa@CIIGKSUcAKUMe@Yq@KScAcFS_@]IECBQEOCEMCAQUo@U]QMOUMa@Iy@[s@MaA]OSU?CBICQBSAKM]CYQi@S[Mm@Wk@I]AKOe@SqAMe@AIK?YUS]KIO[EK?ODYE_@KQ]w@g@{@e@g@GEQEM?KMJLIIGA{AkBYYSK]_@s@q@c@g@aAaAW[KICI?QAG[H_@WG?QQEO@[CCEIKCIGc@m@Y[S]Yk@QUEOm@sAMc@Wi@?Mg@sBMw@AKD_@CKQUGMAi@O_@MeAOw@Eq@QaACe@SoAFQUm@E[KWQyAa@}BSkBOo@@KNQ@KAOGSKi@AsAIyAKq@QOUEEG,00:02:48,163,11
2025-11-06|Scott|Run|133,2025-11-06,2025-11-06,Easy Run,15.66,00:06:40,133,168,6,Peak Cushy,"mid week semi long run - with jacket, 30 min off 60 min on 15 min off,  testing kung its a good idea. I feel okay naman the day after.",Scott,01:44:28,Run,q`vGaqmxRnAf@hALhCGWBgC_@iBo@u@Qc@CgCn@[REd@P|@BfAn@|BLT`@?X`AlB~Cn@rASRqBh@g@\q@@c@LIPZpAX\x@nBVnAG`DNr@DnAI`@UlBH|@?nCRbB]r@MnABDv@BdBARGRDhAAZFZTBPMz@FnCIt@Wr@DVA~BZ\@x@Wv@Bn@o@RiECe@Mc@ZYByC?g@D]GMOUNUCy@Lg@GPiA}ADg@h@Ab@PbAPh@F|Ab@nDL\XT[m@M}Ae@mCSsAU}C@cBUOu@Fq@VaBFwMnAeAj@e@Jq@Bs@XmBrAqAt@k@TEx@YN@\GTa@p@k@Iq@@y@ROS]DIAMOe@RO@KO@[_@GCk@Nc@LMVKhDOTWSY}KTs@?_@MGg@FsFOgAAFMAKUHQIC?UE?ELDBGAWj@?~@Lx@KbA@fA{@@UJIJGr@{@{@o@E?i@MOs@?s@Bo@v@SHsAGo@NuBE{AFq@IcAPw@Cg@YYEg@l@o@Xe@G_Aq@}@MQNa@`ASJuAUgAo@KPIA{AyAuAeBmBqE_BgEc@oB[wB_@iEKkBa@{@iAE[O{AiC]e@c@WkBx@iDrBS@_@YcBuB}@y@{@mAfFtFh@\vFiD`@u@ZEk@AKIkDeHiEgIK_@@g@VQTA^RRZl@bCp@dAf@nB`@Xt@Tp@`@VZh@pApBlAf@r@v@~Hl@`Ar@hIx@rEvA|DvAdD`BfCnBfB\GnAf@pARPIj@kARItBhA^Db@MHSp@i@jA\hBKfEBdBQlAHNE`@w@^]l@Nv@CNJRAPf@RNj@H~ADLKDqBIkCJe@^vEBuCLiAIvGHzALNXHtB?lLQIBCNRh@n@pAE`@Yj@wAIiATQQeAA`@Vf@tBz@n@x@^R?`A_ATqBZa@Xu@EOu@IMW^QV{@h@QxAaAb@\zCV\SlAqAp@_@fA[nEw@zA_AhBUz@ATKt@GRNLbCFDj@[z@K@hAXFtAAb@I~FBx@]rCRxA?d@GX_@KsBDq@MS@s@GW@SNW@WVUK][u@DUVQIGDk@E[a@}@PWCUQQm@KImABiCDq@FMCMbAiAEyBB{CEk@D_@Ec@Dy@Ay@Ha@E_AyFuNWgAq@gAK[Ki@cAiBm@i@Wu@FUtB{@hCR`@@AE,00:01:50,169,97.4
2025-11-06|Scott|Yoga|83,2025-11-06,2025-11-06,Yoga,0,00:00:00,83,0,1,,hirap na hirap ako pakalmahin sarili ko neto. this is after a mid week semi long run,Scott,00:37:05,Yoga,,,111,0
2025-11-07|Chona|Yoga|83,2025-11-07,2025-11-07,Yoga,0,00:00:00,83,0,0,,,Chona,00:35:35,Yoga,,,106,0
2025-11-07|Lead|Run|141,2025-11-07,2025-11-07,Run,8.01,00:07:48,141,162,0,,,Lead,01:02:33,Run,ouyG_{oxR@YOW_@oAMUO]a@yAWg@i@kAq@yBo@wAAK@OUU?SGEKOWy@{@qBMo@KO}@aCMYx@|A@JKKGSMSWs@IUAa@YKEOYa@CIDITF^Oh@]x@c@RQt@a@TWXc@z@e@b@a@b@g@\k@HGh@XTFNOXGBQHO^i@t@oAl@u@r@sAn@}@L]T[b@YHQL]Dk@FU^SKJ_@v@CE?GHYFILMJAJMP?FCGKKKEACGTo@TKTDVJ~@h@ZTb@Rl@d@h@n@LR|@p@RRPZTl@GJOJSSUCRCPDDB@FEFUD@DVVFBG@TRbB|Bb@|@Tl@ED?HZd@z@tB`@bBX|@`@dATx@L^^v@DDC?OOYu@IK@Ep@rATJb@URCv@SXCHCDE`@Ij@g@LC`@El@YVAhAm@POd@KTBJAJ@HCPOj@[z@GG@FUTMpAKlA@d@Br@P`@R\RLDBDA@f@^vAj@p@^TVXLjAx@l@f@^d@TJf@HVA^Dx@?FBJLBR?\OVFRBf@ATBbADj@AvDI{B@ED^DbAAd@IRJ^Cp@@`CM`BBh@EnAe@fCCx@m@tCITWTDT?DABCCMh@QFBPCR]tAGTWd@[v@_@rAGFe@p@Uf@Kd@_@`CKZMhAA^KNC?BGGt@BTF|BBb@L\DP@r@JdABf@DFEDGw@GdAG@O?e@Ks@ESG]E_@Ki@CSIs@Mk@Ak@Gk@@k@JSA_@IQP@CD?EBk@PK?KGQBWTWJeAz@k@f@[b@]n@O\Op@Yt@Gp@GNkAtBIVg@p@]r@u@z@YHQAOCk@c@]QgAkAu@_Bk@_AW]w@_BAMHI?GWm@IKC?OJOI[e@ESBCIKUMEIEI?GLK@G[i@K_@[g@MOE?IDKGm@aAO]e@e@GOGE[i@OQm@{@M[U]aAcBa@mAOo@Ca@DSAEGE@@CSGOJYMWq@_CQcAGQUoAWaA,00:03:29,161,25
2025-11-07|Scott|Yoga|65,2025-11-07,2025-11-07,Yoga,0,00:00:00,65,0,1,,friday stretch before lsd,Scott,00:44:56,Yoga,,,83,0
2025-11-08|Aiza|Run|143,2025-11-08,2025-11-08,Run,32.08,00:06:59,143,0,0,,,Aiza,03:44:19,Run,eayFwnzxRpB{DsDkBgAUe@w@_@OZiAhBsCr@aD|@}AC[wHcEgCeAgAiAgEuC}J{CsAu@y@Y@wB`@gDl@iB\yAv@uFrA_CAyB`@gBdB_Cl@iCtAwAb@cCxD{GjEwFpB_AbBO~@cBMg@kJ_Nc@GgCtA_A|AiClCsJrHwFjDsKpFiIzCaKrCuFhA]AQWYiCIeDvBk@W]o@?Ke@AiA^kB[sDq@aCA}K^kAx@qAxEgFN}ASu@qDi@kC_BcA_BSw@Bq@v@uBIwOQcHj@gOIiH`@}O?mF{A}Ou@_NkAiH?sBc@cDuAqEMoEoEeQa@oDmA}Bu@wEy@sG@iBk@oDkB_FgAiGkA{Bm@uDeA}BUgAsAwAUsBAyAeBaCyBiMW[k@Dt@]Us@e@eFiCaJY}BCsF]{B[QcAPo@TE^z@gBEc@k@q@Ia@Ng@BgAYyAXiC[gBkAqM_@wAGqBi@_EWm@}@m@CaA\{Bs@sDyAmBk@wAm@gEk@w@eBmFyAiIg@kAu@oDa@aDLYtQcFj@Ta@cA@d@YPgPfEu@h@u@UkF}RcCkIM{BPgEeAyDBaAVaAGsANnAWhB@n@t@dBc@JQZSzCHbA_@THJAOMBRLA[WPPOBRQGXMt@VLVzAvGtIrYvAlGl@x@^bC~EvNt@nFOf@wB\q@r@g@nCLnDr@|B~EtDh@|@JvBb@~@R|BG`A~@|@~@Fn@Zj@rDFz@vAxFNdFn@nAZrBBhGZrCzAlE|@zENvB^hAN~AS\SODIj@\f@jDl@bBH~@h@nAv@`ATr@ChAj@dEf@~@`@nBfCxFLhBlAhBr@tCrA`DNpAKrCLnBZn@ZzBh@|A|@tErAjC`@zDz@jCX~CnBpGJbEpB|GG`Et@lCh@tDTpDDvEpAbLZ~GMjGMbAc@Gb@XKjGLlJc@vJFnMJfAHnHElBl@`@d@DlDxBtAlDArAV|AWfBgFbFgAbDHxJp@~CZlD_@zCPx@j@JHTgDt@NnC_@b@kA@\HB^UTDZh@s@`@h@|Az@xFcAlJsClNcFjKuF`I_GrCeCpDkDn@mA~CcB`@CvIvMLlALG^x@Ez@GFM[@Za@VkB?g@^kCz@aH|J}@tB@fAq@`As@p@UvBkAfAu@|A]tBJz@Ip@}AxCs@tE{@nBk@tD?vA~@VjA@zGpElCOr@dDzBpB|@j@`APfKlGBVYv@w@hA,00:02:50,163,504.8
2025-11-08|Aiza|Walk|95,2025-11-08,2025-11-08,Walk,0.98,00:12:02,95,0,0,,,Aiza,00:11:51,Walk,,,121,7.8
2025-11-08|Chona|Run|168,2025-11-08,2025-11-08,Run,32.02,00:08:11,168,163,0,,,Chona,04:22:18,Run,w`yFqwzxRk@YoA?{@i@CLUGKYh@yAzCkFBo@j@mABy@wJsF{@YqGeF{BcAaHgBgA_Ay@{A`AaHp@aB`@uDb@yAjAoB?sBN_AxBaDV{BpAsAz@iDx@aBrHuKd@_@nEcAx@wAeA}AwHqLc@IoCvA_EfFkDvCwHnFoItEmKlEiJvC_MnCc@Gc@aCSgE`CU\]OUo@@Ou@?q@`@wBScCy@eE@yEQwCnAoDlFkFNcBUoCYoAk@qAu@w@gAy@{@YwBVZgAYmZt@{NO{MX}Og@_HaAmIe@cLiAiGAcCWeCeBgGIwDqBeHuA}Gg@eEqAkBq@sEcBkGEmDeFj@gAUq@cARqAz@wBzDYHKoBiGo@s@yAqGs@cAYaBi@sAg@oEAuA}BgEu@cD{AwIkAgI{AkEa@iEo@g@RgCM_@w@u@?i@]kB_@e@UkAK}BBcA\e@Mq@HY[cB_@uE]_@oAIaA}@F}@MwAyAmDmDqDqAiBDe@g@kCIuCVaB`@y@~@g@bBQYwC]sBk@s@qAeEeEuOg@QTOE]aMmc@OgBN{FgA}CBcAXsAM{AkBsGcBuDyBwHFI~BnI|AhDjBfHD~@WrCbApDMdEHbBtPfm@bAzEdCrHd@h@d@vDXv@Ih@}BZaAxAWtBDtB`@nCI`@l@`AwAn@`Bm@pE~EPx@t@x@ZbDcB|BIfAhEhFpAHt@~@f@xB?bATdAId@kAtAfA`ABPLTCd@hAbAUdCTrAAtAf@JVp@P??`@nAlDt@nDZzDxAvIjAlEbBnC?bAf@zEf@fA\jBj@~@`AxC`@fCn@p@d@vB`CvFXfBKv@HxD`BdGl@vEtA`Cj@fErAxGnBxGL`EjArD^xBB`EPlAbAjEn@lMdAhJ\~FGrF]xGRvMi@pKRz\X`@dDhAXr@t@v@r@lB@`@c@Dd@AR\TvCStA_FzEsAhDJvCGxDx@hFTbC]bCBfAHTh@DNb@}Ch@^hIk@}A?s@j@E\fCa@JM]FKJXj@PtQkEhLeElHsDvIiF~JeIpBiBx@{AnCwAj@LvH`LV|@DGN\v@?yApAEZZgAIx@k@d@gAFkCbAi@jAsCtDsD`Gy@hDiAzAOjB_@f@gAl@O\MdA?dCkA~Bc@nAi@nDe@tBw@vCShC~@h@?Xf@?f@p@vJrB`JfIMSNSpAtA|G`E@d@y@fCDb@m@dBgAdAwA~BpDxB,00:03:13,191,65
2025-11-08|Fraulein|Run|168,2025-11-08,2025-11-08,Run,26.22,00:10:18,168,160,0,,,Fraulein,04:30:12,Run,_iyF{{zxRr@s@fAmCaAq@iDz@XrBMd@pA`Aq@hBwC[m@e@_CEo@\o@IcCeAtBLNeB`@ATBA|@fAL}@EEkAo@AQRDhA_@\n@h@GHl@A~@e@`CTh@h@v@Ez@Rx@gBkAq@H}@QmB~Be@\]pAr@pA{Bb@So@rCsAnBaCzB{As@Ts@U_ChBQl@e@pAp@bAiARAEf@{@dBwBfCq@`@o@g@r@^dBiBt@kBFf@Ul@oBtCkBy@D_AWwBzBY\a@pBfAIp@}@fAkBzDi@@a@_@Vg@|@_@z@{@~AmDhAcAy@vCmBhCo@j@@g@~AyB`@mAdC}DXyAiHgEeCcAaGaF{DaBoBo@iC]iBgBUm@NyBr@yCj@eBfAsGjA}BD_CZmA|AwBb@gCjAiAv@uCtA_DbHyJj@a@hEaAfA{BOXcAsA{HkLa@IcCpAiDhEiDtCsJbH{ItEcMfFeFzAwLrCc@?MSu@qGZi@bBWQc@o@@Ki@CiA`@qBIeB{@gEOmKjAcDvF}FFmA_@aAkDa@oBgAkAwA_@_AG{@~@qBW_^h@uJOkMf@{I@iESuFk@oD]cFg@I^sAGwAa@yG_AiEa@gHVtANlE~@~D`@`HMhC]r@IEx@IHLbAdJ^pIq@lPNzJi@rOXzY}@xAN|ApAtBfCvArC^`@ZJl@UbBaFzEqApDJpKd@~Ah@jEa@zCDr@|@NFb@eCb@r@lHl@NpKaClJ}CfL_FtHkE`IuFtGmGbAcBtCwAx@\fIzLFl@f@Hf@d@w@C{@fAsEnAoJvNg@tBeBzCWjBa@r@]Ny@|A[xE{ArCq@bEi@`Aa@pBm@xEl@j@R~@nAt@vBZ~CdAh@a@r@JGdB`ACn@d@\ErArAq@[ChAfAN^`@jDpA|GbE?j@kCrEaAjCoDzEb@Ab@a@tAcDpCuEIMQNu@fAsAs@i@^yBZXxBOd@zAdA{@~ARDpGgLgBnAiAo@]Z}BZXvBIt@jAz@Kf@u@t@b@N~BwExAcBr@oBMCqAlAkAq@c@`@}BXXzBM^lAdABTiApAdA?bAsCnD}FRmA^_@XeAT@eArB[bASjCuBbAyAzDBRFY][SVtEiHl@mARyA~@mBJ@HL_@fAq@r@g@jCgBpBsAfCUxAmAc@XoATWx@CtCoEbCoGLB@n@iAnAk@tCoAIJGqA`Fd@Z,00:03:16,185,53.1
2025-11-08|Scott|Run|142,2025-11-08,2025-11-08,LSD Road,35.03,00:06:45,142,170,8,Novablast 5,"longest run in the program. mataas na yung base level, randam ko sya in the first 10km, no jacket here, but i feel na efficient na yung cooling system ko at yung gutom level na reregulate ng maayos. Around 13-20 km mejo ayan gutom na, kailangan na ng isotonic. km 23 7/11 break. Needed to eat kasi kakapusin yung gel ko. 25-35 km dusa na dito, sobrang init na, full jacket on nadin dito. Lutong luto tayo dito 12pm+ na natapos. Elapse time :4:30 - 7:50 pace. At this rate estimate marathon time => 5hrs30min",Scott,03:56:43,Run,aeyFe{zxR[m@f@}@AkCbAq@n@kBUWxAkAO^Ba@}FyCuAa@aE{CqAYAWsAgAu@aB}@_@iBNaEmAaCyCd@qEfAuD^qBHgBvAqCV}CtBeDRcCb@u@z@c@h@sCbAaChImLnEkAx@wAvAoAkC_@cIeLc@I{CbBcDlEyGpFyQrK}HhDqNlEmHzAq@i@s@oGnCi@Q_@m@MK{@\qCmAiHIkLhAwCzE_FZeB_@yCa@WZEA_@u@cBiGyESm]`@_KM}Jt@uM?iDSeGc@cAo@gHg@uLqA}FMoEwBcIK{DyDcOo@iF{A}CoBgNFcAQgAo@WLeAUwAcCkFTy@e@kBKqBsA}BwBgH}@wAW{ATq@Kq@mAiCo@GWs@uB{Ks@Dh@i@iBiLcBuEQoK]{Bm@qAMqE}AaHOsDy@}@mAMs@g@EcBYaCkDaFIy@{BmBw@gCOeDh@qCx@eApBSRi@cAqFw@iA{AyEeG{Ti@}CcGqS_@[RH_B_GD}Io@}BVuBIwAwAiF\sBGaDeAyDi@iGk@yCCiCc@oABgAy@wAmAaFqBiFcByD}@uEcB{@kAoC@_@~@aALg@m@mBFgAeAiFgB}ELuDoCoLaAiLf@iDGs@e@lELtD|@bHdAhDx@lFAlExBlGr@hDOf@v@`CIh@eAv@Ad@|AfDxA`A~@lElErKD~@r@zA\rBh@d@AbAf@vA@nCb@fBn@tH`AxDDfDUjBzA`FQlFjAfEa@rDFrAzSpv@`BlFh@p@XjBVbDuBNq@t@_@rAOfCRjCx@rBpFfFNtBp@jBPdDx@r@nANZ^lAzIl@fGq@jAXlAm@Z`@`AlBzAUfCTlACpAp@T|C~Jb@zEdChNfCvE^vGd@|@dC`I`@zCv@n@n@nC|BlFPhAOvCHfBrBtH`@bD|AbC~BbNrBzH@pClBrHNnEhAhGd@`KMZd@p@GbB~A|Pi@bNNxLc@lLRz\Vb@lDbB`A`A|@vBAb@SF\ERr@NxB[fByEpEyAlDPvKdA|F[`CCtAJl@r@DNb@_C\l@zGz@`@vN}CbRgH|I_FlHaFtEcExDcFbCmA~@P~HnLu@z@UiBkAdDnBVl@f@kB\u@z@qBl@kBzBoFlIs@`DcBfBU`C_B|@e@dABxEuAlBk@rE_A~Ba@pCJjAg@f@^ZYBNBOXLd@Z@O~AzKbCYC^d@RW\H~GfFzBv@lIzEBXeAxBAv@aBdC,00:01:09,180,76.8
2025-11-09|Chona|Yoga|69,2025-11-09,2025-11-09,Yoga,0,00:00:00,69,0,0,,,Chona,01:07:01,Yoga,,,97,0
2025-11-09|Lead|Run|154,2025-11-09,2025-11-09,Run,16.07,00:08:08,154,159,0,,,Lead,02:10:44,Run,enyGefoxRXvARf@P`AHLM^C?@CMJSDg@EkBz@]J[EKRWJMBSO_@RcCr@[@{FxA]@ACiA`@_@F}@ZiDv@e@D[QGGMy@c@iBc@}DU]{AiE]q@?Ib@dAGQm@wA_A_BSe@SUe@uAyA}Bq@qA{@kBG[LPHXOM{@sAkAoBg@oA_@aB[m@I]CUD[Cy@Me@MKCOA[JW?GKQQBOJQOI]VIHSWc@mA}CaAkBaAmAi@_Ay@e@wCkCgBgBcB{BCQBMh@WHASTWLEP?MMWi@g@q@{AQ{@q@aA}AsD_@kAi@gAe@sAmAoC?EJa@n@c@[TSZOAIIUq@KI[q@?Il@Wj@c@z@]fBa@nCiAxBs@|IaDvA_@h@I|Ae@zBc@vAW|@E|Ek@dDI|@GtA@kA@{CN[Cq@BUFkDX{HpAmDfAkDz@eItCuJxDa@JEKUWs@eB]_Aq@{A_@mAYmA_@{BEkAF}@Ki@Cs@VsCVsA|@sCx@aBNIhG`CNHFHZ?HBJVFDLCh@VbAVpCjApG|BhALbAAfEk@f@AJIAOKQgC`@}BLeBG}Ai@YW{@UgJoDi@IGYUAsBk@{Ao@QY?MFWGKPm@pAkBTKHUvAmBvEoHlAcCn@aA\eA\w@T[j@iAn@{ALKAKPMRi@TqABq@Ga@Cs@e@qBq@{DKs@?]Si@]cB?w@VoB~AkDRSXG\WHOXETWNAXMPUl@QnA{@~C_BFKd@Qn@c@vAq@f@MbAaA^UZEbEgBh@E@MHMNIh@Bp@WfB}@Lc@p@e@rCuAz@i@tEiCrBy@`HsD\EVFLNR`@qAdAa@Nm@FqAl@c@h@[Ts@\o@`@i@f@gAb@g@\]Dm@Tc@DYCq@Ya@Au@Us@a@W]cCaF{@wAa@_AqA{BWq@iAiBkByDaAcByC{F{@kBe@u@y@{Aq@}A_BoCo@yAiBwC_@cAQYRPADN\~DhHZr@Xd@p@zAdAfBlAvBl@vApB`E`AzARj@pAzBlAbCv@rAADLPECKYtBhEbB~C`@`A^j@d@z@r@\~@Rr@Xd@Fn@AhC_B\KjA}@n@Sb@]r@YlAu@z@M|@a@j@a@PCl@z@x@fBTVFf@`@DC@Pd@EP@JTRj@jA`@f@^z@bAbB`@~@,00:04:44,178,37
2025-11-09|Scott|Yoga|60,2025-11-09,2025-11-09,Yoga,0,00:00:00,60,0,1,,sunday stretch with chonalin,Scott,01:09:25,Yoga,,,75,0
